商品title,商品链接,商品描述,商品五点,商品类目
Door Bumper - Shower Door Stopper Bumpers - Small Wall Headboard Stoppers 12 in Pack - Door Stopper Wall Protector Clear - Stick on Hard Rubber Bumpers Self Adhesive - Door Stops for Heavy Use (12),https://www.amazon.com/Rubber-Door-Stop-Protector-Doorknob/dp/B078HT5WT4/ref=zg_bs_1069196_96?_encoding=UTF8&psc=1&refRID=XYX06FBC78578AD9KXQJ&language=en_US&language=en_US,,"PROTECT YOUR WALL: With the Door Knob Stopper for wall (SMALL SIZE 0.87 x 0.87 x 0.47 inch) for Wall you can protect your wall from being damaged by your door knob crashing into the wall when you open the door. It makes your door close much more softly against the wall reducing noise and preventing glass doors from shattering. These modern SMALL shower door bumpers working like buffers. They can protect shower glass doors and tiles in your bathroom too. Transparent hard Rubber Bumper are useful.,SMALL AND HARD DOOR STOPPERS WALL PROTECTOR ARE CLEAR AND ALMOST INVISIBLE: Headboard Bumper Wall Protectors are made from hard plastic that is completely transparent. So they blend into the surface of your wall. They are almost imperceptible even in bright light and in low light they are invisible. Wall Protector is light, hard and easy to use. Like you, we are frustrated by broken walls and slamming doors which causes frustration and stress. With these you will easily get more living comfort.,CLEAR HARD WALL PROTECTOR SELF ADHESIVE PADS – NO TOOLS REQUIRED: You can install heavy duty hard rubber door stopper immediately with no screws and tools required. Full instructions are provided. Very easy to mount. Just remove from the protective blister pack, clean the wall with a soft cloth and press to create a solid durable hold. Everybody can use these door stoppers easily and fast. One packet includes 12 hard door bumpers. CLEAN THE WALL FIRST then small Bumpers stick better.,MANY OTHER USES CLEAR RUBBER DOOR STOPPER - SMALL 0.87 x 0.87 x 0.47 inch: These small wall shield aren’t just suitable for protecting walls from crashing door knobs. Rubber feet can also be used as to protect floors from furniture, to insulate the bottom of loudspeakers and other equipment, even under plant pots to prevent scratching surfaces. Plastic Bumpers are really a multipurpose tool to protect any surface. Keep your home looking great with Clear Door Bumpers.,100% SATISFACTION GUARANTEED OR YOUR MONEY BACK: We’re so confident that door stoppers will solve your crashing doorknob problem that we’ll let you try them risk free. If you’re not thrilled with your Door Stop Wall Protector, just let us know and we’ll make it right with a prompt refund or replacement; no need to return the product. We’re proud to stand behind our amazing products! Order today to protect the value of your home with these Door Bumpers and guard your walls from unnecessary damage",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
Rubber Doorstopper Wedge Suitable for All Floors Non-Scratching and Anti-Slip Design (5 Packs),https://www.amazon.com/Rubber-Doorstop-Suitable-Non-Scratching-Anti-Slip/dp/B07PLPP158/ref=zg_bs_1069196_47/131-1975566-3041344?_encoding=UTF8&psc=1&refRID=0JXYXZRM5386GZB5BFT1&language=en_US&language=en_US,"with 1 door stopper can stop gap of 3/8 to 1inchwith 2 door stoppers stacked up can stop the door gap up to 2inchFlexible strong rubber door stopper will not leave any mark on your floor or carpetIn case you are carrying stuff and no hands to open the doorsIn case the kids close the door accidental cause the dangerous or no keys to enter          Stop the doors from slamming slipping and sliding in a flat, Works on most tiles, hardwood floors, textured carpets, concrete and vinyl","5 Packs Doorstopper with Durable and Bigger Design, can Hold Doors with Clearances up to 1inch,Good for All Floors: These Door Wedges can Stop the Door from Moving with Superior Gripping Capabality, Great for the Office and Home,Anti-Slip Design: These Door Stops are Designed with Spotted Bottom Surface, Make the Doors can be Keep the Place as You Want,SIZE: 4.3x1.6x1.2inch Net Weight: 1.5oz, 2pcs can be Stacked up for 2inch Door Gap,Free Return and Fast Refund in 30 days, 12 Months Warranty",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
ZZRUI Upgraded 2 in 1 Portable Door Stopper Floor Wedge Security Alarm Loud 120db Entrance Alert Door Stop Alarm for Travel Home Apartment House (3 Packs),https://www.amazon.com/Upgraded-Security-Portable-Entrance-Apartment/dp/B07WNCVJD8/ref=zg_bs_1069196_29/131-1975566-3041344?_encoding=UTF8&psc=1&refRID=0JXYXZRM5386GZB5BFT1&language=en_US&language=en_US,,"DOOR STOPPER SECURITY ALARM – the door stopper alarm in ""on"" status,when door pressure is applied,the door alarm will be triggered while make extremely loud 120db alarm,helps wake/alert homeowner or renter, helps deter intruder and possibly notifies neighbors,security protection.,NON-SKID DOOR STOPPER – the door stopper alarm in ""off"" status,it can be used as common damping rubber base door wedge,hold door in open position,no any loud alarm sound.,EASY INSTALLATION – no wiring needed; battery-operated (requires 1x9V battery,not included);place it under the door,the gap bewteen the bottom of the door and the floor should be 10mm(0.38 in) to 35mm(1.35 in),it can not slide on tile when door opens,smooth floor can try to use H-type sensitivity,vibration-sensing alarm.,3 SENSITIVITY LEVELS – Low - Medium - High,with an adjustable sensitivity switch on the side;H level is the most sensitive level that vibration will trigger an alarm;please note when the alarm sound gradually becomes smaller,it means to replace the new battery.,PORTABLE DOOR STOPPER ALARM – package include 3 door alarms,each weight about 120g;easy to carry;alarm loud 120db to protect you;great for travel;ideal for bedrooms, hotels, apartments, dorm rooms, front doors, etc;peace of mind when traveling or working alone.",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"Premium Rubber Door Stop - Large Door Stopper Wedge,Anti-Slip Design, Automatically Fixed,Works On All Floor Types and Carpet Heavy Duty Door (2 Pack, Gray)",https://www.amazon.com/Premium-Rubber-Door-Stop-Automatically/dp/B08T8RL8XH/ref=zg_bs_1069196_98?_encoding=UTF8&psc=1&refRID=XYX06FBC78578AD9KXQJ&language=en_US&language=en_US,"Unique U-shaped design, coupled with high-quality rubber materials, curved design fits under the end of the door and stops the door moving in either direction, it won't dislodge easily. The seamless combination of flexibility and toughness ensures your doors are secure. These flexible door stoppers will stay tightly wedged into either side of the door.The convenient magnetic combination can be easily attached to the wall, door or furniture when you are not using it. No longer worry about losing doorstop.Bright colors can also decorate your homeHomeOffice, Conference FacilitiesSchool/CollegeDorm Rooms, ClassroomsHospitals, Medical Facilities, Nursing HomesHotels, BallroomsRemoval companiesTradesmen and DIY","LARGE SIZE DOOR STOP- No more placing door stops on top of each other to hold your door open. They can hold doors with clearances up to 1.3"" and they measure 5.1"" X 2.75"" X 1.3"" X0.12 "",MULTI SURFACE DOOR STOP - Whether it is tile, concrete or wooden floor, these door wedges will stop your door from moving. They are best suited for institutional and office use though they can fit perfectly at home as well,DURABLE, HIGH QUALITY RUBBER - Which helps protect hardwood and laminate floors from scratches and dents. These wedges are made of quality certified rubber and are safe to use,AUTOMATIC ADSORPTION AND FIXATION : When you no longer use the door stop, you can glue our small iron sheet to the back of the door or on the wall, the magnet at the bottom of the door stop will be automatically fixed, hang the product on any door and the wall keep them safe and organized. Its colorful gift package makes it an original and thoughtful gift.,LIFETIME 100% MONEY BACK GUARANTEE - We're so confident that you'll love the SNMIRN door stopper that we'll refund every penny if you don't like it! Actually, most customers like it so much they buy more than one package and give it out to their friends and family or take it to their office!",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"Door Stopper Rubber Door Stop, Door Wedge Stopper Floor Works on Multi Floor Surfaces, Door Security and Door Jammer Suitable for Door Bottom Clearance Within 0.8"", Stop with Door Holder (3 Pcs Gray)",https://www.amazon.com/Stopper-Surfaces-Security-Suitable-Clearance/dp/B08XYZTQZB/ref=zg_bs_1069196_41/131-1975566-3041344?_encoding=UTF8&psc=1&refRID=0JXYXZRM5386GZB5BFT1&language=en_US&language=en_US,,"Use premium environmentally rubber: This kind of door stopper is made of good quality rubber material, will not damage the ground, and has no traces. Strong grip, no damage to the door. Use it safely and securely. If the rubber door stopper is dirty, you can clean it, wipe it dry and use it again, the effect will be better.,Suitable for door gaps of various heights: It fits under most door gaps and will withstand daily use without cracking apart. These door stoppers measure L 4.83"" x W 1.6"" x H 1"". They will fit under most of the doors hanging anywhere from 0.2"" to 0.8"" off the floor. If the door gap is higher than 0.8"", you can stack the two door stoppers together, and they are suitable for use, so that the fixing force is stronger. These stoppers rely on a sloped design to keep doors from closing on their own.,Applicable to a variety of different grounds: This door stopper can be applied to a variety of different grounds, with strong grip, such as wood, cement, vinyl, tile, or carpet. The rougher the ground, the stronger the grip of the door stopper.,Easy to use: Our door wedge just needs to be placed on the bottom of your door. There's no need for drilling holes or using adhesive tape. No sticky residue or ugly markings left behind. These rubber door wedges allow you to move freely in between rooms of your home, school or office, without having to open and close your doors every time. At home or office giving you enough to use for multiple bedroom, classroom or office doors etc.,Free for holder hooks: Comes with free holder hook each door stopper to hang the product on any door (or wall) and keep them safe and organized, in case the rubber door plug is lost.",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"Neoera Magnetic Door Stopper, Updated Hydraulic Shock Absorbent Technology, Soft-Catch Magnetic Hold, Premium 304 Stainless Steel, Anti-Rust, Heavy Duty for Various Door Types, Wall Mount 1Pack",https://www.amazon.com/Neoera-Hydraulic-Absorbent-Technology-Soft-Catch/dp/B08CXMJLSQ/ref=zg_bs_1069196_86?_encoding=UTF8&psc=1&refRID=XYX06FBC78578AD9KXQJ&smid=A237EF2TXPAXWE&language=en_US&language=en_US,,"UPDATED SHOCK ABSORBENT TECHNOLOGY: Neoera magnetic door stoppers use built in innovative hydraulic shock absorbent technology. Our shock absorbent technology reduces noise compared to other magnet door stoppers. The magnetic door stopper protects walls and doors in every close and open motion. At Neoera, we focus on your daily home problems, we encourage innovative thinking and apply intelligent design on all our products.,POWERFUL MAGNETIC DOOR HOLDER: Our powerful magnet undergoes hundreds of physical tests. We chose the right magnet power that ensures the door will stay securely open and function seamlessly. The magnetic force is strong enough to keep the door open in strong winds.,SUITABLE FOR VARIOUS DOOR TYPES: The magnetic door stopper can be placed on many surfaces: wood, metal, composite material, etc. The magnetic door stopper is functional, beautiful and fits many décor styles.,EASY TO INSTALL: Installation process takes less than 5 minutes. The package comes with a detailed user manual and supporting accessories to guide you through the installation. Please note that after installation, the gap between door and wall is 4 1/2"",DESIGN AND FINISH: The stopper has a shiny and smooth texture. It is made from premium stainless steel and precise machine cutting. Our product is sturdy, rust-proof, and has an elegant design. Prevent damage to your doors and walls. Buy with confidence, we provide a 2-year warranty on our product.",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
Brinks 675-83001 Commercial Door Security Bar,https://www.amazon.com/Brinks-675-83001-Commercial-Door-Security/dp/B00NP0E7SI/ref=zg_bs_1069196_27/131-1975566-3041344?_encoding=UTF8&psc=1&refRID=0JXYXZRM5386GZB5BFT1&language=en_US&language=en_US,,"20 gauge heavy duty steel tube construction,Adjustable,Swivel base,Lifetime warranty",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"DomeStar Door Stop, Cute Dog Door Stopper Husky Door Stop Decorative Door Stopper Animal Door Wedge",https://www.amazon.com/DomeStar-Decorative-Stopper-Doorstop-Decoration/dp/B0795GTZ57/ref=zg_bs_1069196_17/131-1975566-3041344?_encoding=UTF8&psc=1&refRID=0JXYXZRM5386GZB5BFT1&language=en_US&language=en_US,,"🐶 Dog door stop is designed like a cute humming puppy with rotating head, heart-shaped nose, bright shining eyes, a name tag hangs on the PU leather collar.,🐾 It's more of a door wedge than a door stop, jam it under the door and the gap between the base of door and the floor must from 0.35"" to 1"".,🐶 Cute door stopper has a foam strip under it to prevent sliding on hard wood, tile and linoleum, and it's not heavy enough to stop heavy door.,🐾 Size: 5"" x 3.5"" x 2"", weight: 3oz, it has that adorable quality that just makes you smile whenever you look at it.,🐶 This puppy stopper is also recommended to use as desktop and car decoration, place on a corner of desk, and it will bring you smile. Especially if you are a dog lover.",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"Neoera Door Stopper Wall, 3.15"" Round Soft Rubber Door Stop, Silicon Wall Protector, Premium Self Adhesive Door Bumper (Gray, 3.15"" 4 Pack)",https://www.amazon.com/Neoera-Stopper-Silicon-Protector-Adhesive/dp/B07VZW27XV/ref=zg_bs_1069196_46/131-1975566-3041344?_encoding=UTF8&psc=1&refRID=0JXYXZRM5386GZB5BFT1&language=en_US&language=en_US,,"FEATURES: Environment friendly color(elegance gray) suit for all the background. 4PCS door stopper wall shield and each PCS have one premium adhesive as spare parts,FUNCTIONAL:.Door handles can leave holes in your wall after repeated use. Use the Wall Protector to prevent holes from appearing, or cover them up if they are already there.Protects walls from impact damage by shielding contact point of wall and door knob. Because of its thin design, you can easily paint over it to match the color of your wall.Really usefully!!!,FLEXIBLE AND DURABLE: Environmentally friendly soft rubber material, good elasticity, can slow down the contact surface impact noise;The case of cold does not hard, long-term use is not easy to break;At the same time using strong adhesive, good viscosity, will not easily fall off,SPECIFICATIONS：1. Material: Silicone 2. diameter: 3.15 inch, thickness: 0.39inch, 4PCS 3. Color: gray, 4.Scope of application: applied to bedroom, bathroom, kitchen, fridge, cabinets, drawers, cupboards, and much more. 5. It's smooth finished surface.,INSTALL:No tools required. Peel the premium self adhesive sticky paper and clean the wall before sticking,stick where you want, really easy install!!",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"﻿﻿Wundermax Door Stoppers - Rubber Security Wedge for Carpet, Concrete, Tile, Linoleum & Wood - Heavy Duty Door Stop - Home Improvement - 3 Pack - Gray",https://www.amazon.com/door-stopper-rubber-wedge/dp/B010ZIANAI/ref=zg_bs_1069196_2/131-1975566-3041344?_encoding=UTF8&psc=1&refRID=0JXYXZRM5386GZB5BFT1&language=en_US&language=en_US,,"Are little hands getting a grip on heavy doors? Fear not! Prevent the pinch with our robust, odorless door stopper - one less thing to worry about.,If you're tired of unannounced intrusions, our door stop is just what you're looking for. Secure your door from the inside for added reassurance.,Stuck with a larger door gap? Use our door wedge multipack and simply double them up. Our rubber door stopper holds open even the heaviest of doors.,With a powerful grip, this versatile door holder pack works on concrete, carpet, stone, tile, linoleum, and hardwood. A steadfast addition to any room.,Our door stopper wedge comes with a bonus, easy to use, adhesive holder - conveniently storing your doorstops safely out of the way until next time!",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"Door Stop Alarm 2 Pack , 120 dB Door Stopper Wedge Door Stops Alarm Great for Traveling Hotel Home Security Door Stoppers Safety Tools",https://www.amazon.com/Stopper-Traveling-Security-Stoppers-Safety/dp/B08JTXNPC1/ref=zg_bs_1069196_52?_encoding=UTF8&psc=1&refRID=XYX06FBC78578AD9KXQJ&language=en_US&language=en_US,,"♥【Dual Function】: This alarm can be a door stop alarm or a door stopper, when the alarm being triggered and the meantime it will keep the intruder outdoor from you, it’s safe. If the door is installed very high and far from the ground,please put a soft thing under the door stopper.,♥【Extremely Loud Alarm】: 120 dB loud belongs to “Unbearable Noise” and really loud. Easily can wake the homeowner up, notifies neighbors and scare the intruder away. Please do turn on the power button after set the battery well, then put the door stopper under the door.,♥【Easy Install】: No wiring needed, just put 9v battery in and switch the button on the back to “ON” then it can works. The bottoms are made of synthetic rubber for keep the alarm from slipping.,♥【Light-Weight】 : Only 95 grams each stopper ( without battery and package) good for carrying when you are travelling or need spend a night at strange environment.,♥【3 Sensitivity Levers】: with an adjustable sensitivity switch on the side easily change the mode.",https://www.amazon.com/gp/bestsellers/electronics/524136/ref=pd_zg_hrsr_electronics?language=en_US
"Umbra Buddy Door Stop, Heavy-Duty and Flexible, Soft-Touch Finish, Protects Your Floors, Single Pack, Charcoal",https://www.amazon.com/Umbra-Heavy-Duty-Flexible-Soft-Touch-Protects/dp/B082WX9FZP/ref=zg_bs_1069196_12/131-1975566-3041344?_encoding=UTF8&psc=1&refRID=0JXYXZRM5386GZB5BFT1&language=en_US&language=en_US,"A playful and helpful tool, the BUDDY DOORSTOP features Umbra’s signature Buddy figurine. A new addition to the Buddy Family, this imaginative door stopper helps to keep your door open as it appears as if Buddy is stuck underneath the door. Made out of soft-touch thermoplastic rubber, Buddy Doorstop won’t skid or scratch your floors and will keep door wedged in place. For a fun door stopper and cute gift idea order Buddy Doorstop from Umbra today!","PROTECTS FLOORS: Buddy is soft to the touch but won’t skid or scratch floors, protecting your floors and doors from damage,SLIP-RESISTANT: Buddy doorstop is slip-resistant to ensure a strong wedge,WORKS ON EVERY FLOOR SURFACE: An everyday essential, this non-damaging doorstop works on multiple floor surfaces to keep your door propped open,TOTAL SATISFACTION OR YOUR MONEY BACK: If you’re not completely satisfied for any reason, contact us within 30 days and we will fix it or issue a full refund",
"Elements 5218430 Decorative Polyester Door Stop, 10"", Brown Cat",https://www.amazon.com/Elements-5218430-Decorative-Polyester-Brown/dp/B07CMQ9W5M/ref=zg_bs_1069196_92?_encoding=UTF8&psc=1&refRID=XYX06FBC78578AD9KXQJ&language=en_US&language=en_US,"Use this decorative cat and mouse doorstop from Elements as a beautiful accent piece that will compliment your home decor because of its unique and fun design. A great door stop for your bedroom, bathroom, kid's room or patio door; heavy-weighted and will hold your door open with ease. For decorative use only, not suitable for use as a toy for a child or dog. Makes a great gift, perfect for new homeowners, cat lovers or anyone who appreciates adorable home accessories. This Brown Cat/Mouse door stopper is made of polyester; measures 10 x 6.25 x 7.5 inches.","Use this decorative doorstop as a beautiful accent piece that will compliment your home decor because of its unique and fun design,A great door stop for your bedroom, bathroom, kid's room or patio door; heavy-weighted and will hold your door open with ease,For decorative use only, not suitable for use as a toy for a child or dog,Makes a great gift, perfect for new homeowners, cat lovers or anyone who appreciates adorable home accessories,This brown cat and mouse door stopper is made of polyester; measures 10 x 6.25 x 7.5 inches - imported",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"Door Stopper 6 Pack [1.3"" high] - Bonus Holders - SofiHome Premium Heavy Duty Door Stop Rubber Wedge with Decorative Holder - Ideal for Large & Small Door Gaps - The Improved (6, Gray)",https://www.amazon.com/Door-Stopper-Pack-1-3-high/dp/B077NJW2TD/ref=zg_bs_1069196_45/131-1975566-3041344?_encoding=UTF8&psc=1&refRID=0JXYXZRM5386GZB5BFT1&language=en_US&language=en_US,"Looking for a door stop that actually works? Whether you need a baby safety door stopper or a door holder to to keep doors open, want to keep your home cozy with a door draft stopper or wish to ensure that a door remains open for easy access to a room in your office, *This stopper does not work as a security tool to keep a door closed against a force opening it. It will not protect against intruders trying to break into your home! Its job is to hold a door open!","🚪 NEVER LOSE IT - You won't need to look for the door stop - it is standing there inside its hook! The storage holder piece provides a convenient reach to the door wedge whenever required.,🚪 MAXIMIZE VALUE - 6 pack of (L 4.8"" x W 1.6"" x H 1.3"") SofiHome decorative door stoppers including storage holders at the Best Price!,🚪 WORRY NOT & GRAB YOUR BONUS - Enjoy SofiGOODs' 100% no-questions-asked refund policy.,🚪 SECURE STABILITY & AVOID SLIDING - SofiHome Door Stoppers are designed to securely wedge even the heaviest doors on any flooring surfaces. The heavy rubber material provides an optimum friction effect to fix the door dead in its tracks!,🚪 GET IT & FORGET IT - SofiHome door stops are made of a Durable, Odorless and Intensively Tested Premium Rubber that will last and function for many years to come.",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"QACS Door Stopper Wall Protector -Clear (4PCS) Shock Absorbent Door Shield & Silencer for Wall/Door Handle, Adhesive & Reusable Bumper Protector for Home or Office to Protect Every Wall Surface",https://www.amazon.com/QACS-Door-Stoppers-Wall-Protector/dp/B08JJRXSGP/ref=zg_bs_1069196_24/131-1975566-3041344?_encoding=UTF8&psc=1&refRID=0JXYXZRM5386GZB5BFT1&language=en_US&language=en_US,,"DURABLE WALL PROTECTOR: Premium quality door knob stopper for wall is the most effective way to protect your wall from the damages and indentations caused by door handles. They are so durable, they will never crack or break, so you can protect your walls for years to come,NOISE REDUCTION: Gel designed Clear wall protector is highly shock-absorbent and performs better than ordinary door bumpers against door slamming. The unbreakable and non-cracking feature allows you to protect your wall for an extended period,REUSABLE & PREVENT WALL DAMAGE: Rubber Door Stopper is designed with innovative gel which can be washed and reused. The strong adhesive property help using it repeatedly without causing any harm or damage to the wall surface. Neutral clear material matches most walls, can also be coated with decorative pigments,EASY TO INSTALL: Peel the protective paper to paste (keep the surface clean and dry before use), press the rubber door stopper firmly against the surface for 5 seconds. No tools required. It can be used for shower glass, refrigerator, closet or cabinet corner as well,CUSTOMER SATISFACTION IS OUR TOP PRIORITY: Self Adhesive Rubber Bumpers are designed to protect your walls and make your doors quiet so you can live peacefully. Contact us in case of any questions regarding our product. Our expert staff will reach out in the meantime",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"Metal Door Stop, Premium Rubber Heavy Door Stopper, Wedge Stopper, 2Pack, Suitable for Door Clearance of 0.4IN - 1IN (12mm-27mm)",https://www.amazon.com/Door-Stop-Stopper-Flexible-Premium/dp/B07X3FZ6XD/ref=zg_bs_1069196_49/131-1975566-3041344?_encoding=UTF8&psc=1&refRID=0JXYXZRM5386GZB5BFT1&language=en_US&language=en_US,,"Overall appearance: In addition to the high-quality experience of the quality and function of the door stopper, The simple design of the door stopper allows it to control a variety of styles and can be used in homes, companies, and public places.,High-quality production: The metal part of this product is made of high-strength stainless steel; the rubber part is made of quality-certified rubber, which helps protect hardwood and laminate floors.,Multifunctional use: For all floor types: carpets, parquet floors or ceramic tiles, and other special floors, as long as we fix the door plug on the door gap, it can be used.,Installation method: If we simply put the door plug on the door gap, the door cannot be effectively stopped; we need to put the door in a suitable gap and jam the door forcefully to stop the door.,Please measure your door clearance before buying, this product is suitable for door clearance of 12mm-27mm. If you still have other questions, please contact us and we will answer them quickly.",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"Creative Co-Op Nautical Rope Knot Cotton Door Stop, Ivory",https://www.amazon.com/Creative-Co-op-DE1586-Nautical-White/dp/B00AU4D9H2/ref=zg_bs_1069196_63?_encoding=UTF8&psc=1&refRID=XYX06FBC78578AD9KXQJ&language=en_US&language=en_US,Keep your door open with this rope door stop. It is 6. 25 in. high with a handle that makes it easy to move for your convenience. The knot design with off-white rope is the perfect choice to create character in even the small areas of your home.,"Rope construction,Weighted to hold door open,Easy grab handle,Great for the home or classroom,6. 25""L x 6. 25""W x 6. 25""H,4. 5 pounds,mounting type: wedge",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"Easy Pedal Kick Down Door Stop Stopper Easy Step Door Kick Doorstop,Premium Quality,Height-Adjustable Rubber Foot,4 Inch",https://www.amazon.com/Stopper-Doorstop-Premium-Quality-Height-Adjustable/dp/B06XRQ2V77/ref=zg_bs_1069196_88?_encoding=UTF8&psc=1&refRID=XYX06FBC78578AD9KXQJ&language=en_US&language=en_US,"Installation: Determine the correct placement for the stop Open the door to about where it will be held open (usually 90 degrees). Hold the stop in place at the location you chose. Check to see if the rubber shoe at the base sits flat on the floor. It should not be tilted to either end, but should be completely flat and tight to the floor. If it doesn't fit flat, move the stop up or down on the door, until the shoe fits tight to the floor. Mark the screw locations on the door using a pencil. Pre-drill holes for the screws, then fasten the stop to the door. Make sure not to drill all the way through the the other face of the door. Test the stop to make sure it is holding the door open as desired.","No more using your hands to hold the door open, just need to step on it,Premium material :Made of Zinc Alloy Material for Long Durability, Sufficient Hardness and Corrosion Resistance.,Sturdy Spring Holds the Stop in the Up Position Firmly,Works on Various Surfaces: Carpet,Wood, Cement,Stone Linoleum, Tiles,Height adjustable with Rubber tip about 0.15 inch,Easy to install (use the included screws)",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"9 Pcs Silicone Door Bumper Wall Protector , Self Adhesive Clear Door Stoper Knob Pads, Soft Reusable Rubber Wall Protectors Shield for Preventing Damage to Cabinet, Handle, Bed",https://www.amazon.com/TSKECN-Silicone-Protector-Protectors-Preventing/dp/B08CB1WPR1/ref=zg_bs_1069196_58?_encoding=UTF8&psc=1&refRID=XYX06FBC78578AD9KXQJ&language=en_US&language=en_US,,"【Premium & Clear Material】- Made of premium raw material, these silicone door stoppers are durable, sturdy, ultra-soft, long-lasting, and can provide instant protection for all furniture and walls,【Reusable & Washable】- This soft door bumper can be washed for long-term reusing, which help you save money.,【Noise Reduction & Damage-Free】- With premium soft material and advanced self-adhesive design, these wall protectors can reduce the noise generated when closing doors or moving furniture effectively. Meanwhile, it can keep the walls clean and prevent the wallpaper from peeling off.,【Versatile Usage & Gift Idea】- These transparent door knob stoppers are suitable for many furniture and surface of various materials, such as cabinet/ bed/ refrigerator/ door handle/ desk, and wood/ glass/ frosted glass/ ceramic tile/ metal/ marble/ leather/ plastic, etc. It is also a great housewarming gift for your friends or family.,【9 Pack & Easy to Use】- The package contains 9 pieces of silicon door bumpers to meet all your daily needs. Convenient and easy to use, quick installation in 1-2 seconds! Simply stick it to the needed area and it will be your best furniture-guard immediately!",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"Scotch Door Stop SP947NA, Clear, 2 Pack",https://www.amazon.com/Scotch-Door-Stop-SP947NA-Clear/dp/B08VM7NNXD/ref=zg_bs_1069196_14/131-1975566-3041344?_encoding=UTF8&psc=1&refRID=0JXYXZRM5386GZB5BFT1&language=en_US&language=en_US,"Keep your doors propped open without having to worry them slipping and shutting with the stabilizing power of Scotch Door Stops. Designed to keep your doors in place, these door stoppers are equipped with a texture tread for superb traction and reliable, long-lasting use. They’re made of a flexible material so there's a snug fit for all your needs, from the laundry room to the family room. You can rely on the snug, no-slip hold of Scotch Door Stops.","Textured tread bottom delivers reliable traction,Flexible material assures snug fit under door,Ideal for all types of doors,Easy to use.Color: Clear.Size: 3 in x 1.125 in.Package Contents: 2 Door Stops",
"HOMOTEK 12 Pack Spring Door Stopper with Rubber Bumper 3-1/8"" Flexible Spring Heavy Duty Wall Door Stop Low Mounted Door Bumper for Home (Upgrade Black)",https://www.amazon.com/Spring-Stopper-Flexible-Mounted-Upgrade/dp/B07Q2B75KD/ref=zg_bs_1069196_85?_encoding=UTF8&psc=1&refRID=XYX06FBC78578AD9KXQJ&language=en_US&language=en_US,,"PROTECT DOORS&WALL BETTER- HOMOTEK UPGRADED spring door stops are 2 times stronger than regular spring door stops.Our wide base and firm rubber bumper tips design restricts those heavy, fast swinging doors from slamming into your walls and creating those dreaded doorknob holes. It effectively protects YOUR INTERIOR,EXTERIOR DOORS AND WALLS from marks, scrapes, also prevents walls from doorknob holes.,VERY EASY TO INSTALL AND REPLACE - Our Doorstop Is Extremely Easy To Install Within 1 Minute. The Door Stop Spring Is 3 ⅛ Inches And Comes With Mounting Screws,Anchors And Bases. All You Need Is a Screwdriver Or Driller.Our Door Stops Can Be Installed Into Your Baseboards Or Directly On Your Doors Simply By Using The Included Screws, Which Are Conveniently Located Inside Of The Base Plate Of Each Door Stop.And With The Anchor, This Door Stop Can Also Applied On Concrete Wall.,ENOUGH QUANTITY FOR USE - 12 Pieces In Total.Use Them Behind Every Door In Your Home To Beautifully Match All Of Your Other Satin Nickle Home Accessories And Decoration. You Can Even Give Them To Family Or Friends For The Perfect Housewarming Gift.,PRODUCT DIMENSION - Complete with a 13/16”Screw and 15/16” Metal Base, Projection:3-1/8”from Mounting Surface; (Refer to our drawing for details),RELIABLE QUALITY - HOMOTEK spring door stopper is made of metal, durable and available for longer service life than other door stoppers in market. We provide 2-year warranty, so just buy with confidence! If anything ever goes wrong with our spring door stop, like missing quantity, the door holder arrives broken, or you have no idea how to install, contact us!",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
