商品title,商品链接,商品描述,商品五点,商品类目
"KOVOSCH 2 Pack Spring Door Stoppers Black - Upgraded Flexible Heavy Duty Screw-in Door Stop Spring, Wall Door Stopper with Black Bumper Tips",https://www.amazon.com/Spring-Stoppers-Black-Upgraded-Flexible-Screw/dp/B07VNGCZD4/ref=zg_bs_1069196_55?_encoding=UTF8&psc=1&refRID=EMCCQ81R0XFH4NQCZSVN&language=en_US,,"PREVENTS WALL MARKS & PROTECTS DOOR - This black spring door stop with rubber bumper will keep your wall and door protected.,QUICK AND EASY TO INSTALL - First, mark where the stopper will go. Drill a hole. Unscrew the stoppers bottom to find the screw and drill a hole into the marked spot. Last, Screw the base mount to the wall and attached the door stopper. And voila, the door stop is ready for action!,TOUGH DURABLE DESIGN - Our heavy duty black spring door stops are made of steel, and come individually wrapped to protect against any scratches.,NOISE-CANCELLATION DESIGN - Our spring door stops keep the house peaceful, bringing you more comfort.,RELIABLE QUALITY - If there is any quality problem, please feel free to contact us. Refund or Replacement for any quality problem.",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"Umbra Buddy Door Stop, Heavy-Duty and Flexible, Soft-Touch Finish, Protects Your Floors, Single Pack, Charcoal",https://www.amazon.com/Umbra-Heavy-Duty-Flexible-Soft-Touch-Protects/dp/B082WX9FZP/ref=zg_bs_1069196_12/147-1553345-8501359?_encoding=UTF8&psc=1&refRID=1SA4MMN18EB5QBEJQ4S3&language=en_US,"A playful and helpful tool, the BUDDY DOORSTOP features Umbra’s signature Buddy figurine. A new addition to the Buddy Family, this imaginative door stopper helps to keep your door open as it appears as if Buddy is stuck underneath the door. Made out of soft-touch thermoplastic rubber, Buddy Doorstop won’t skid or scratch your floors and will keep door wedged in place. For a fun door stopper and cute gift idea order Buddy Doorstop from Umbra today!","PROTECTS FLOORS: Buddy is soft to the touch but won’t skid or scratch floors, protecting your floors and doors from damage,SLIP-RESISTANT: Buddy doorstop is slip-resistant to ensure a strong wedge,WORKS ON EVERY FLOOR SURFACE: An everyday essential, this non-damaging doorstop works on multiple floor surfaces to keep your door propped open,TOTAL SATISFACTION OR YOUR MONEY BACK: If you’re not completely satisfied for any reason, contact us within 30 days and we will fix it or issue a full refund",
"KOVOSCH Solid Rigid Door Stops with Soft Rubber Tips - Heavy Duty Durable Door Stoppers Wall Protector（White,2 Pack）",https://www.amazon.com/KOVOSCH-Solid-Rigid-Stops-Rubber/dp/B08DCQWHXP/ref=zg_bs_1069196_49/147-1553345-8501359?_encoding=UTF8&psc=1&refRID=1SA4MMN18EB5QBEJQ4S3&language=en_US,,"PROTECTS DOORS & WALLS - Prevent door slamming sound and the knob knock a hole in the door frame. KOVOSCH door stop protect your door and wall better.,DURABLE &TOUGH DESIGN - Made of Solid zinc alloy with die-casting process, optional different color finishes suit all styles of home decor. The rigid body & soft rubber tips mitigate the sound of the door slamming.,PRODUCT DIMENSION - 2 door stops with 2 anchors in total. Base diameter: 1"" ; Length: 2-7/8"". ( Refer to our dimension drawing for more details),EASY INSTALLATION - All you need is to mark the spot, get out the screws, place the door stop and you’re set. With an electric drill and a screwdriver,installation won’t take more than 1-3 minutes.,BUY WITH CONFIDENCE - Choose KOVOSCH to dress up your home. If there is any quality problem, please feel free to contact us. Refund or Replacement for any quality problem.",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"ZZRUI Upgraded Door Stopper Security Alarm,Portable 120 Loud Entrance Alert Door Stop Alarm for Travel Home Apartment House (1 Pack) …",https://www.amazon.com/Upgraded-Security-Portable-Entrance-Apartment/dp/B07WQLWZYH/ref=zg_bs_1069196_39/147-1553345-8501359?_encoding=UTF8&psc=1&refRID=1SA4MMN18EB5QBEJQ4S3&language=en_US,,"EASY INSTALLATION – no wiring needed; battery-operated (requires 1x9V battery,not included),push the turn on button in the back of the door stop alarm into working status;place it under the door,the gap bewteen the bottom of the door and the floor should be 10mm(0.38 in) to 35mm(1.35 in),it can not slide on tile or smooth hardwood door when door opens,smooth floor can try to use H-type sensitivity,vibration-sensing alarm.,DOOR STOPPER SECURITY ALARM – the door stopper alarm in ""on"" status,when door pressure is applied,the door alarm will be triggered while make extremely loud 120db alarm,helps wake/alert homeowner or renter, helps deter intruder and possibly notifies neighbors,security protection.,NON-SKID DOOR STOPPER – the door stopper alarm in ""off"" status,it can be used as common damping rubber base door wedge,hold door in open position,no any loud alarm sound.,3 SENSITIVITY LEVELS – Low - Medium - High,with an adjustable sensitivity switch on the side;H level is the most sensitive level that vibration will trigger an alarm;please note when the alarm sound gradually becomes smaller,it means to replace the new battery.,PORTABLE DOOR STOPPER ALARM – package include one door alarm,each weight about 120g;easy to carry;alarm loud 120db to protect you;great for travel;ideal for bedrooms, hotels, apartments, dorm rooms, front doors, etc;peace of mind when traveling or working alone.",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
KOVOSCH 2 Pack Hinge Pin Door Stopper Brushed Satin Nickel - Adjustable Heavy Duty Hinge Pin Door Stop with White Rubber Bumper Tips,https://www.amazon.com/Hinge-Stopper-Brushed-Satin-Nickel/dp/B07VPG1MZ4/ref=zg_bs_1069196_17/147-1553345-8501359?_encoding=UTF8&psc=1&refRID=1SA4MMN18EB5QBEJQ4S3&language=en_US,,"NO MORE DENTS & HOLES: Sturdy door stops prevent doors from slamming into walls, stopping them when you choose.,EASY TO INSTALL: Installation of a door stop won't take more than 1-2 minutes.,HIGH QUALITY: Kovosch hinge pin door stop is made of hard metal-zinc alloy. Meanwhile, it has high quality rubber bumper - shoulder on stub supports rubber through entire body for engineered cushioning.,MULTIPLE COLORS：Available in 5 colors: Satin Nickel, Black, Oil Rubbed Bronze,White,Bright Brass.",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"Jack N’ Drill (3 ⅛) Spring Door Stopper 15 Pack | Flexible Heavy Duty Door Stop for Home and Office - Rustproof, Bendable Spring Steel & Durable Rubber Tips",https://www.amazon.com/Jack-Spring-Stopper-Flexible-Office/dp/B08CDJ6SGC/ref=zg_bs_1069196_54?_encoding=UTF8&psc=1&refRID=EMCCQ81R0XFH4NQCZSVN&language=en_US,,"✅ Made Strong W/ Heavy Duty Spring Steel Tough as nails! Jack N’ Drill heavy-duty satin steel stoppers are made to take daily abuse. From slamming doors to curious pets, it’s made strong and tough so it’ll last for a long time.,✅ Installs In Just Minutes Just drill then screw. You can find the screw inside the barrel of the spring. Just unscrew the bottom cap to find it. The door wall stopper goes on your wall or baseboard in minutes. You won’t even break a sweat.,✅ Protects Your Doors & Walls Repair bills can add up fast. Fight them off by keeping damage away in the first place. Our door stoppers keep your walls and doors safe from dings, scratches, loud noise and marks.,✅ Safe For Homes With Kids And Pets Kids and pets can get curious. Our stoppers come with rubber tips attached using high-viscosity super glue. It’ll take a whole lot of force to pop them out, unlike other flimsy door stops.,✅ Fits Modern & Traditional Homes Want the right fixtures to match your space? Jack n’ Drill door stoppers come in chrome and polished brass finishes. You always have the right option whether you have modern or classic interiors.",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"HOMOTEK 12 Pack Heavy Duty Solid Rigid Door Stop with Soft Rubber Tip, Zinc Die Cast Door Stopper Protect Wall & Door, Black",https://www.amazon.com/HOMOTEK-Heavy-Rubber-Stopper-Protect/dp/B08V15L6X9/ref=zg_bs_1069196_38/147-1553345-8501359?_encoding=UTF8&psc=1&refRID=1SA4MMN18EB5QBEJQ4S3&language=en_US,,"1.Protects Walls & Doors- The Rigid Body & Soft Rubber Tips Effectively Mitigate The Sound Of The Door Slamming. Xx Door Stoppers Are Made To Prevent Door And Wall Damage For a Warm Home Fit For Your Family.,2.Durable Design- Constructed Of High Quality Zinc Alloy，Ensuring Quality And Longevity. Different Color Finishes Are Available For All Styles Of Home Decoration.,3.Easy To Install- Just Mark One Spot, Take Out The Screws, Put The Door Stop In Right Place, Now You’re Ready. The Installation Time Will Not Exceed 1-3 Minutes By Using Electric Drill And Screw Driver.,4.Product Dimension - Package Of 12 Door Stops. Base Diameter: 1"" ; Length: 2-7/8"" ; Material: Zinc Die Cast ( Refer To Our Dimension Drawing For More Details),5.Reliable Quality - Your Experience With The Product Is Our Guideline. If You Shall Have Any Concerns, Send Us An e-Mail And We Will Get To You Within 24 Hours. If You Are Not Fully Satisfied, Simply Send Them Back For a New Set Or a Full Refund! No Questions Asked!",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"JQK Door Stopper, 304 Stainless Steel Sound Dampening Door Stop Bumper Wall Protetor, Brushed, DSB6-BN",https://www.amazon.com/JQK-Stopper-Stainless-Dampening-Protetor/dp/B08GFQRWL9/ref=zg_bs_1069196_95?_encoding=UTF8&psc=1&refRID=EMCCQ81R0XFH4NQCZSVN&language=en_US,SPECIFICATIONS-Door Stop Material : Stainless Steel-Finish : Brushed-Rubber Finish : BlackPackage Includes-Door Stop X 1,"【Premium Quality Rubber】Door Stopper is made of odorless rubber and 304 Stainless Steel.Rubber is firm but not hard, won't fold when facing powerful thrust, great for keeping safe or keeping heavy door open.,【Best Value 1 Pack】 door stops can be hang up to keep them easy organized.,【Anti-slip Base】unique sloped design, provide ultimate gripping power to work on All floor surface. Fit under doors hanging anywhere from 0.1 to 1.18 inch off the floor.,【Fresh Air when door open】Great for indoor use, no creaking or slamming when holding your door",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
SecurityMan 2 in 1 Door Security Bar & Sliding Door Security Bar (2 Pack) - Constructed of High-Grade Iron (350lbs of Force) - Great for Home & Apartment Security - Adjustable Patio Door Lock,https://www.amazon.com/Securityman-Door-Security-Bar-Burglar-Barricade-Jammer/dp/B07F2Z6VWS/ref=zg_bs_1069196_28/147-1553345-8501359?_encoding=UTF8&psc=1&refRID=1SA4MMN18EB5QBEJQ4S3&language=en_US,"SecurityMan SECURITYBAR2 2-in-1 Door Security Bar & Sliding Door Security Bar: The SecurityMan SECURITYBAR2™ is a heavy duty; dual function security bar made from high grade iron that can secure just about any hinged doors, sliding doors, and/or windows. The SECURITYBAR2 ™ is fully adjustable with an angled rubber bottom that assures full contact and strong grip on all types of floors without scratching them.Two for the Price of One Comes with two sets of easy interchangeable door caps: one for the hinged doors (max length = 43.7"") and one for sliding patios doors (max length = 39.25"")Heavy Duty and Secure Constructed of high grade iron that can withstand 350lbs of force Adjustable to Fit Different Doors and Sliding Patio Doors Bar can be adjusted between 22.25""-43.7"" with 15 adjustable notches [*please note: the sliding door caps decrease the maximum length to 39.25""]Works on All Types of Floors (Don’t Worry About Scratches)Tile, Hardwood, Linoleum, Carpet, Stone, Laminate, Ceramic, Vinyl, Cork, etc. Easy to Use Step 1: Push lock pin in to allow rod the freedom to slide Step 2: Twist the rod, Step 3: Slide to desired length and align the notch to the pin to pop up and lock the SECURITYBAR2 in place.Worry Free Warranty At SecurityMan, we believe in our products. That's why we back them all with a one-year warranty and provide friendly, easy-to-reach support for any of your questions.Testimonials It stays securely against the two floors that I have tried, both on hard wood and tile. There is no slipping. I am going to by some more for my office door and for my kids' teachers to have in their classroom. Very easy to put together. I bought for added security and peace of mind. I hope I'll never have to find out if it works or not. Very effective and easy to use. It is solid and well built and serves its purpose well. Very satisfied with product!","2-In-1 DOOR STOPPER SECURITY BAR & SLIDING DOOR JAMMER: Use this device for two different purposes with easy interchangeable caps for hinged doors and sliding door/window.,SUPER STRONG AND SECURE: Angled rubber bottom that assures full contact and strong grip on all types of floors without scratching them,ADJUSTABLE AND DURABLE: door jam can be adjusted between 22.25""-43. 7"" and constructed of high grade iron to withstand 350 pounds of pressure please note: The sliding door caps decrease the maximum length to 39.25"",EASY TO USE: easily props under door knob and easy to remove, the security bar can also be easily adjusted,WHAT'S INCLUDED:: 2x door security bar, 4x door Caps, sliding patio door & window Caps (4pcs)",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
Door Pinch Guard and Door Slam Stopper 6pk. Use Safety Door Guard Made of Soft Foam to Keep Door Open. Serves As a Door Protector for Kids by Arcleer,https://www.amazon.com/Stopper-Safety-Serves-Protector-Arcleer/dp/B08CMJS8D5/ref=zg_bs_1069196_67?_encoding=UTF8&psc=1&refRID=EMCCQ81R0XFH4NQCZSVN&language=en_US,PREVENT FROM GETTING LOCKED OUT: Child proof door stopper helps prevent door slamming. The child safety door stoppers will prevent your kids and pets from getting locked out.PROTECT LITTLE FINGERS: The child door guard is a baby finger guard that acts as a great child safety door stopper to keep your little ones safe.EASY TO USE: The anti slam door stopper fits on most doors. Simply place the child proof foam on the side of the door to prevent door slam.REUSABLE AND DURABLE: Baby proof door stopper has an inconspicuous white design. This baby door guard is long lasting and can be used again and again.FURNITURE FREINDLY: These kids door stoppers are furniture friendly and does not harm the door. It works as a anti door slammer to protect the door frame as the door cushions keep doors from slamming.,"PROTECT LITTLE FINGERS: This foam guard is a finger pinch protector that acts as a great door safety for kids to keep your little ones safe.,EASY TO USE: The finger pinch guard fits on most doors. Simply place the child door stopper on the side of the door to prevent door from slamming.,REUSABLE AND DURABLE: Foam door stopper has an inconspicuous white design. This door stopper for kids is very durable and can be used again and again.,FURNITURE FREINDLY: This child proof foam is furniture friendly and does not harm the door. It works as a anti door slam to protect the door frame and is also a door slam silencer.",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"HOMOTEK 8 Pack Rigid Door Stop, 3"" Heavy Duty Door Stopper with Soft Rubber Tip, Solid Stainless Steel Doorstop Protect Wall & Door, Black",https://www.amazon.com/HOMOTEK-Stopper-Stainless-Doorstop-Protect/dp/B08Y8Q63NB/ref=zg_bs_1069196_79?_encoding=UTF8&psc=1&refRID=EMCCQ81R0XFH4NQCZSVN&language=en_US,,"VERY EASY TO INSTALL- Mount To Baseboard To Protect Walls. Two Installation Method For Choice. Just Sturdy Metal Screw Mounts Directly To Baseboard Or Wall With a Drill & Screwdriver.,PRODUCT DIMENSION- Base- 1.5” , Screw: 13/16” And Projection: 3” , Metal Anchor: 2-1/8” , Plastic Anchor: 1-1/8” . (Refer To Our Drawing For Details),MODERN & CLASSIC DESIGN- Made Of Stainless Steel With Elegant Surface, The Rubber Head Is Fixed With Screws, More Sturdy And Durable.,ENOUGH QUANTITY FOR USE- 8 Pieces In Total. Perfect For Use In All Parts Of Your Home To Beautifully Match All Of Your Other Black Home Accessories And Decorations. You Can Even Give Them To Family Or Friends For The Perfect Housewarming Gift.,RELIABLE QUALITY - Your Experience With The Product Is Our Guideline. If You Shall Have Any Concerns, Send Us An e-Mail And We Will Get To You Within 24 Hours. If You Are Not Fully Satisfied, Simply Send Them Back For a New Set Or a Full Refund!",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"Door Stopper, Magnetic Door Stop, Soft-Catch Magnetic Door Catch, Door Hold Open, Stainless Steel, Brushed Satin Nickel Chrome, Hold Your Door Open Softly, Wall Mount,1 Pack Have a Try",https://www.amazon.com/Stopper-Magnetic-Soft-Catch-Stainless-Brushed/dp/B07VKK4CJ8/ref=zg_bs_1069196_81?_encoding=UTF8&psc=1&refRID=EMCCQ81R0XFH4NQCZSVN&language=en_US,"Our Story：“It is the little things that make the big difference”WINONLY are committed to providing the little things in everyone daily life over 30-Year experience. Maybe we did not notice the importance of unnecessary items, BUT sometimes, little items also matter, like a clean carpet, a durable sink strainer, a door stopper...►Add Extra Protection Magnetic Door Stopper, 3 Times Stronger than Other Door Stoppers.In addition to providing good quality security magnetic door holder, we offer satisfied service on all our magnetic door stops to make sure that you could buy with confidence. We would try our solve the problem until you are satisfied.►Heavy Duty Magnetic Door Stops Hold Your Doors Open Silently.Hold the doors open when you need, keep air flow in the house and stop noise from slamming doors. Pet owners and parents pay attention! ! You can get out of trouble: your dogs, naughty kids like to push doors.►Soft-Catch Function, Double Buffer Compression in the Door Stop Catch.Door hits magnetic door stop and it gently compresses a bit then holds it open rock-solid and spring back, bringing you comfort and peace. You deserve a comfortable house.►Please note that1. The length of mangetic door holder is 4.5”, so the distance will be 4.5"" between door and wall. Check size first.2. Installed on the floor so door can open wider, but no soft-catch works.3. May not suitable for a hollow core door.4. WINONLY provides 2/4/6 pack magnetic door stoppers for your need.►Easy to Install Magnetic Door Catch.Even adolescents can handle it, and we provide a detailed user manual for you.What You GetMagnetic door stopScrews and BoltsUser manualFriendly Customer Service","Long Service Life--WINONLY heavy duty door stopper is constructed of high-quality stainless steel, solid, sturdy and rust-proof. More than 70,000 times test, WINONLY magnetic door holder will provide longer service life than other door stoppers in the market. We provide a 2-year , so just buy with confidence! WINONLY provide another 2/4/6 pack magnetic door stopper for your need.,Hold Your Door Open Softly and Silently--Have you met this trouble? You want to keep the doors open, but a slight breeze would come through and slam the doors closed, also the naughty pets and kids will shut the door roughly, which will cause the damage to doors and wall. Now, WINONLY magnetic door stop, a good solution to keep doors open, releases when door is pulled. Perfect for the windy area to keep air flow in the house without the inevitable heavy slamming door.,Soft-Catch and Double Buffer Compression--Magnetic door stop from Winonly prevents your doors from slamming shut with integrated soft-catch technology, featuring soft-catch functionality to stop and hold any doors softly and silently. Exquisite spring buffer loaded in the catch absorbs the force of closing the door too hard, provide the wall better protection, bringing you peace of mind. Door hits it and it gently compresses a bit then holds it open rock-solid. A tug will release the door.,Easy to Install -- Magnetic door holder from WINONLY is extremely easy to install within 5 minutes. Comes with details user manual and mounting screws. So simple that even adolescents can finish by themselves. Take WINONLY door stopper wall home, start a funny DIY door stopper decorative installation. Keep those damage and repair bills away with WINONLY higher quality door stopper. Please note that the distance will be 4.5"" between door and wall.,Ideal for Home and Commercial Applications. Anywhere you want the doors to keep open, use magnetic rv door holder, like mesh gate, residence, dorm, office, hotel, recreational vehicle, cabinet, patio, camper, etc. Please note that may not suitable for a hollow core door. WINONLY provides 2/4/6 pack magnetic door catch for your need.If you have any issue about WINONLY magnetic door stops, please feel free to contact us（email or call).",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
KOVOSCH 6 Pack Hinge Pin Door Stopper Black - Adjustable Heavy Duty Hinge Pin Door Stop with Black Rubber Bumper Tips,https://www.amazon.com/Pack-Hinge-Door-Stopper-Black/dp/B07VPJLVFJ/ref=zg_bs_1069196_87?_encoding=UTF8&psc=1&refRID=EMCCQ81R0XFH4NQCZSVN&language=en_US,,"NO MORE DENTS & HOLES: Sturdy door stops prevent doors from slamming into walls, stopping them when you choose.,EASY TO INSTALL: Installation of a door stop won't take more than 1-4 minutes.,HIGH QUALITY: Kovosch hinge pin door stop is made of hard metal-zinc alloy. Meanwhile, it has high quality rubber bumper - shoulder on stub supports rubber through entire body for engineered cushioning.,MULTIPLE COLORS：Available in 3 colors: Satin Nickel, Black, Oil rubbed bronze.,RELIABLE QUALITY ：If there is any quality problem, please feel free to contact us. Refund or Replacement for any quality problem.",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"Door Stopper Rubber Door Stop, Door Wedge Stopper Floor Works on Multi Floor Surfaces, Door Security and Door Jammer Suitable for Door Bottom Clearance Within 0.8"", Stop with Door Holder (3 Pcs Gray)",https://www.amazon.com/Stopper-Surfaces-Security-Suitable-Clearance/dp/B08XYZTQZB/ref=zg_bs_1069196_40/147-1553345-8501359?_encoding=UTF8&psc=1&refRID=1SA4MMN18EB5QBEJQ4S3&language=en_US,,"Use premium environmentally rubber: This kind of door stopper is made of good quality rubber material, will not damage the ground, and has no traces. Strong grip, no damage to the door. Use it safely and securely. If the rubber door stopper is dirty, you can clean it, wipe it dry and use it again, the effect will be better.,Suitable for door gaps of various heights: It fits under most door gaps and will withstand daily use without cracking apart. These door stoppers measure L 4.83"" x W 1.6"" x H 1"". They will fit under most of the doors hanging anywhere from 0.2"" to 0.8"" off the floor. If the door gap is higher than 0.8"", you can stack the two door stoppers together, and they are suitable for use, so that the fixing force is stronger. These stoppers rely on a sloped design to keep doors from closing on their own.,Applicable to a variety of different grounds: This door stopper can be applied to a variety of different grounds, with strong grip, such as wood, cement, vinyl, tile, or carpet. The rougher the ground, the stronger the grip of the door stopper.,Easy to use: Our door wedge just needs to be placed on the bottom of your door. There's no need for drilling holes or using adhesive tape. No sticky residue or ugly markings left behind. These rubber door wedges allow you to move freely in between rooms of your home, school or office, without having to open and close your doors every time. At home or office giving you enough to use for multiple bedroom, classroom or office doors etc.,Free for holder hooks: Comes with free holder hook each door stopper to hang the product on any door (or wall) and keep them safe and organized, in case the rubber door plug is lost.",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
No Drill Door Stopper Magnetic Door Stop Stainless Steel Magnetic Door Holder with 3M Double Sided Adhesive Tape for No Drilling Screws for Stronger Mount Door Stops for Floor Keep Your Door Open,https://www.amazon.com/Magnetic-Stainless-Adhesive-Drilling-Stronger/dp/B08CDLPCRH/ref=zg_bs_1069196_84?_encoding=UTF8&psc=1&refRID=EMCCQ81R0XFH4NQCZSVN&language=en_US,,"Drilling and non-drilling installation methods：For this no drill door stopper magnetic you can use 3M double-sided strong adhesive, which does not require drilling. Use 24 hours after pasting. You can also use the screws for permanent installation.,Wide Application： You can apply magnetic door stops anywhere you want to keep your door open, such as homes, dormitories, offices, hotels, apartments, etc.,Protection Against Damage to Wall & Door Handle：Magnetic door stop prevents your doors from slamming shut with integrated soft-catch doors technology, featuring soft-catch functionality to stop and hold any doors softly and silently. Exquisite spring buffer loaded in the catch absorbs the force of closing the door too hard, provide the wall better protection, bringing you peace of mind. A tug will release the door to keep privacy.,Keep your door open：Magnetic door stopper can keep the door open to solve the problems of ventilation and continuous closing.,Long Service Life：heavy duty door stoppers magnetic are constructed of high-quality stainless steel, solid, sturdy and rust-proof. door stopper will provide longer service life than other door stops in the market. We provide a 2-year warranty, so just buy with confidence!",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
Door Stop Bumper Tips - 20 Pack Black Silicone Rubber Replacement Stopper Ends with Universal Fit by ROOM STARTERS,https://www.amazon.com/Door-Stop-Bumper-Tips-Replacement/dp/B07GBJHVWD/ref=zg_bs_1069196_63?_encoding=UTF8&psc=1&refRID=EMCCQ81R0XFH4NQCZSVN&language=en_US,"High-Grade Silicone - Made from soft & flexible silicone. Unlike standard other rubber caps, our premium grade silicone won't crack, split or discolor overtime.Universal Fit - Measuring 5/8"" outer diameter and 1/4"" inner diameter our door stop replacement tips are made to fit most spring, fixed, wall mount and hinge mount style doorstops with similar dimensionsProtect Your Home In Seconds - Simple DIY home improvement in just a few seconds will keep your home looking fresh, and also helps protect your baseboards, walls and doors from damage of missing door bumper tips.Colors To Match Your Home - Available in 4 colors to match any home or office space perfectly, protect your home in style with Room Starters premium door stop replacement tips.20 Count Bulk Pack - With enough replacement tips to cover most homes needs, you are ready to replace throughout your whole home for one small price.","High-Grade Silicone - Made from soft & flexible silicone. Unlike standard rubber, our premium grade silicone won't crack, split or discolor overtime.,Universal Fit - Measuring 5/8"" outer diameter and 1/4"" inner diameter our door stop replacement tips are made to fit most spring, fixed, wall mount and hinge mount style doorstops with similar dimensions,20 Count Bulk Pack - With enough replacement caps to cover most homes needs, you are ready to replace throughout your whole home for one small price.,Protect Your Home In Seconds - Simple DIY home improvement in just a few seconds will keep your home looking fresh, and also helps protect your baseboards, walls and doors from damage of missing door bumper tips.,Colors To Match Your Home - Available in 4 colors to match any home or office space perfectly, protect your home in style with ROOM STARTERS premium door stop replacement tips.",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
"Scotch Door Stop SP947NA, Clear, 2 Pack",https://www.amazon.com/Scotch-Door-Stop-SP947NA-Clear/dp/B08VM7NNXD/ref=zg_bs_1069196_14/147-1553345-8501359?_encoding=UTF8&psc=1&refRID=1SA4MMN18EB5QBEJQ4S3&language=en_US,"Keep your doors propped open without having to worry them slipping and shutting with the stabilizing power of Scotch Door Stops. Designed to keep your doors in place, these door stoppers are equipped with a texture tread for superb traction and reliable, long-lasting use. They’re made of a flexible material so there's a snug fit for all your needs, from the laundry room to the family room. You can rely on the snug, no-slip hold of Scotch Door Stops.","Textured tread bottom delivers reliable traction,Flexible material assures snug fit under door,Ideal for all types of doors,Easy to use.Color: Clear.Size: 3 in x 1.125 in.Package Contents: 2 Door Stops",
"Door Stop Alarm 2 Pack , 120 dB Door Stopper Wedge Door Stops Alarm Great for Traveling Hotel Home Security Door Stoppers Safety Tools",https://www.amazon.com/Stopper-Traveling-Security-Stoppers-Safety/dp/B08JTXNPC1/ref=zg_bs_1069196_52?_encoding=UTF8&psc=1&refRID=EMCCQ81R0XFH4NQCZSVN&language=en_US,,"♥【Dual Function】: This alarm can be a door stop alarm or a door stopper, when the alarm being triggered and the meantime it will keep the intruder outdoor from you, it’s safe. If the door is installed very high and far from the ground,please put a soft thing under the door stopper.,♥【Extremely Loud Alarm】: 120 dB loud belongs to “Unbearable Noise” and really loud. Easily can wake the homeowner up, notifies neighbors and scare the intruder away. Please do turn on the power button after set the battery well, then put the door stopper under the door.,♥【Easy Install】: No wiring needed, just put 9v battery in and switch the button on the back to “ON” then it can works. The bottoms are made of synthetic rubber for keep the alarm from slipping.,♥【Light-Weight】 : Only 95 grams each stopper ( without battery and package) good for carrying when you are travelling or need spend a night at strange environment.,♥【3 Sensitivity Levers】: with an adjustable sensitivity switch on the side easily change the mode.",https://www.amazon.com/gp/bestsellers/electronics/524136/ref=pd_zg_hrsr_electronics?language=en_US
Upgraded Door Stop Alarm -Great for Traveling Security Door Stopper Doorstop Safety Tools for Home,https://www.amazon.com/FEENM-Upgraded-Traveling-Security-Doorstop/dp/B01C0H0000/ref=zg_bs_1069196_70?_encoding=UTF8&psc=1&refRID=EMCCQ81R0XFH4NQCZSVN&language=en_US,"They might pick your lock but they cannot get inside your hotel room, apartment, or home when secured by the Super Stop Alarm.With box package which protect the product wellBattery Installation:Make sure the on/off switch is in the ""off"" position. Turn the unit upside down and open the battery compartment Install one 9-volt battery (not included) and close the compartment.The on/off switch will prevent the unit from accidentally sounding. Requires one 9 volt battery - not includedNote:The gap between door bottom and floor should be 1 - 3.5cm","This is an upgrade door stop than others.It is more durable than others with better quality.,3 Sensitivity Levels - Low - Medium - High, with an adjustable sensitivity switch on the side.,Very loud shrill that would definitely scare someone away with 120db alarm. Weight: 128g,You can use it as common door stopper when turn down the ON/OFF switch,hold door in open position.,No installation required. Requires one 9 volt battery(Not include).Portable and easy way to add piece of mind when traveling or working alone.",https://www.amazon.com/gp/bestsellers/electronics/524136/ref=pd_zg_hrsr_electronics?language=en_US
4pcs Set Black Door Stopper Easily Wedges Door Gaps Up Finger Protector Flexible Floor Door Stops - Non-Scratching Door Stop - Modern Wedge Door Stop Design,https://www.amazon.com/Stopper-Easily-Wedges-Protector-Flexible/dp/B019T28OG6/ref=zg_bs_1069196_73?_encoding=UTF8&psc=1&refRID=EMCCQ81R0XFH4NQCZSVN&language=en_US,,"Will work well on all surfaces. Such as carpet, concrete, tile, Timber floors and so on.,Used to secure open doors at home or any other places. Keeping you and your family, kids, Babies safe.,Flexible size for standard home doors, Office doors, even kitchen doors.,Easy to use! Easily wedge under doors without damaging the floor surface.,Multifunctional with unique 2 in 1 designed, meet your different needs.",https://www.amazon.com/gp/bestsellers/office-products/1069196/ref=pd_zg_hrsr_office-products?language=en_US
